Density_composition_average,n_ws^third_composition_average,ThermalExpansionCoefficient_difference,MiracleRadius_composition_average,IonizationEnergy_composition_average,ShearModulus_composition_average,ShearModulus_max_value,FirstIonizationEnergy_composition_average,NdValence_composition_average,IsNonmetal_composition_average,BCCfermi_composition_average,MendeleevNumber_arithmetic_average,IonicRadii_difference,GSbandgap_difference,BulkModulus_composition_average,Electronegativity_difference,BCCenergy_pa_composition_average,AtomicVolume_composition_average,HeatCapacityMolar_difference,ElectronAffinity_composition_average,HF,LF
-0.291883131,1.330922366,-0.376643878,-0.43271807,1.062519544,-0.778703537,-0.98193266,1.065145676,-0.230214702,1.116107613,1.253081647,1.351038178,2.18134449,0.889055485,-0.659987946,-0.88239631,-0.142117603,0.638048834,1.841058105,-0.605107322,2.285007,1.9315
2.106569593,1.368697942,-0.813029417,0.886988198,-0.799896607,2.429728056,2.330741632,-0.853208491,1.191642492,-1.317701517,1.321467182,0.184054681,-1.319523633,-0.362604448,1.63606398,-0.893749265,-2.300112425,-0.97113322,-0.621264056,-0.081463441,1.27505646,0.8956
-0.908828863,-1.030758152,2.521976756,-2.084076794,2.231500342,-0.818675327,-0.98193266,2.231970808,-0.882596238,0.97294237,-1.63600713,0.166893159,2.082029082,-0.362604448,0.015925073,1.9331364,1.176289628,1.302571974,1.906866269,2.189922204,7.599944,6.3125
-0.853961966,-1.038636481,2.490314126,-1.77637545,1.895090508,-0.325067651,0.450789077,1.896036947,-0.79895758,0.845684376,-2.002379831,-0.776990552,-0.028423332,-0.362604448,-0.637754296,1.774195038,0.89431271,1.175914773,-0.151424369,1.92646861,3.380429,2.0525
-0.374807407,-1.048938911,-0.821783203,-0.385294869,0.34525818,-0.69581698,-0.855283225,0.348603282,0.281653888,0.629345787,-0.485736312,0.595931209,0.64195567,0.576946568,-0.885231923,1.138429587,0.862260581,0.31874132,5.611381306,0.20302004,4.114425,3.1656
-0.641260566,-0.598207608,0.606015151,-0.249492064,0.167857238,-0.353069866,0.411211128,0.172477582,-0.315526134,0.304837903,-0.62783477,-0.210660325,0.095720927,-0.362604448,-0.441927148,1.104370723,0.554658425,0.638080374,-0.210855773,0.272432447,3.201154,2.1678
-1.114752588,-0.678051439,-0.821783203,-0.975723994,1.13734171,-0.79150455,-0.946312507,1.139833737,-1.083329019,1.463794632,-0.297404126,0.475800555,1.734425155,4.701427213,-0.929357166,1.081664814,0.667955339,1.329168548,-0.078729303,-0.247637609,7.24542437,5.6626
-0.780904165,-0.44256733,0.629110245,-1.012677138,1.252431364,-0.601622862,-0.241825023,1.254657494,-0.595835124,1.463794632,0.042386286,1.190863972,1.41165008,2.536655242,-0.665485277,0.343722773,0.500305915,0.867286254,1.873452046,0.288122413,5.087986,3.2398
-1.026262723,-1.014597478,0.478247127,1.883354454,-1.075407948,-0.814795282,-1.06702525,-1.069015547,-1.083329019,-0.23600857,-1.715574807,-1.989738107,-1.145721669,-0.362604448,-0.965843156,1.286017995,1.29377911,0.109049121,-0.572545609,-0.250601269,2.414682,1.593
-0.854708551,-0.625067514,0.590556337,-0.634933887,0.67587179,-0.392539655,0.450789077,0.679211532,-0.839582071,1.00021194,-0.184658612,-0.313629457,1.386821228,0.685281895,-0.650825728,1.104370723,0.148717062,0.868007065,-0.078729303,0.051517733,4.90903633,3.340622222
-0.766188186,-0.775924522,0.594281353,-0.095007392,-0.03640606,-0.800171902,-1.027447301,-0.03182327,-0.230214702,0.304837903,-0.86587449,-0.410878082,0.269522891,-0.362604448,-0.970831475,1.161135496,0.867814848,0.638884093,-0.360071961,-0.072066895,4.039955,2.86
-0.200074982,-0.929056092,0.621287713,-0.216504851,0.617218814,-0.315054738,0.272688308,0.591797685,-0.866172647,0.747348654,-0.488652224,-1.53209752,0.741271078,-0.362604448,-0.328426698,1.286017995,-0.1972985,1.078316876,-0.060109164,0.199332423,3.844432,2.3257
-0.376284617,-1.048938911,-0.687310152,2.745594484,-1.821719552,-0.631847475,-0.776127328,-1.81385438,0.054156737,-1.317701517,-0.931284457,-0.914282728,-0.078081036,-0.362604448,-0.598702885,-0.235277905,1.25024219,-0.962038778,-0.107297189,-0.01834794,2.425189675,1.797
-0.2170599,-0.78450988,0.616072692,-0.703365635,0.883315623,-0.644292904,-0.499081688,0.886484871,-0.230214702,0.845684376,-0.22083448,0.550167151,0.418496003,-0.362604448,-0.712721603,0.059898911,0.057840239,1.174237502,-0.273348023,0.450844788,2.897615,1.6127
-0.447819545,0.826103307,-0.710591497,0.628316189,-0.740742701,0.852892203,1.519393687,-0.738966844,0.054156737,-1.317701517,0.276699422,-0.639698376,-0.251883,-0.362604448,-0.095310247,-0.269336768,0.457400251,-0.970702597,0.716197616,-1.942711747,1.982054,1.345
-0.699595025,-0.669809495,0.622218967,-0.770428748,0.617625451,-0.830974339,-1.092750916,0.620967895,-0.400837566,0.629345787,0.407860076,1.213746002,1.237848117,0.620151728,0.096811292,0.196134365,0.480089593,0.959688626,1.545686575,-0.000531112,3.970928,2.7243
-0.579852839,-0.542648076,0.590556337,0.490084057,-0.220535615,0.014959248,0.450789077,-0.215903081,-0.595835124,0.073046557,-0.579093842,-0.891400698,0.418496003,-0.362604448,-0.396238219,1.286017995,-0.011198565,0.410539024,-0.368744354,-0.316422417,1.399525,0.0
-1.25046898,-1.873133292,-0.821783203,-1.431479438,1.851494889,-0.830974339,-1.092750916,1.852645425,-1.083329019,1.927377323,-0.762722819,1.831560794,-1.66712756,-0.362604448,-0.997768397,-1.688456078,0.77431453,2.247355137,-0.78705982,0.661961991,2.182863,1.450466667
-0.658817296,-1.036575995,0.621287713,0.054447547,0.43107186,-0.68797636,-0.815705276,0.434529603,-0.707958719,0.629345787,-0.367920324,-1.367346909,-0.624315779,-0.362604448,-0.851368363,1.206547314,0.627082767,0.961667033,-0.295029007,-0.234834597,3.51573,2.154
-0.440399978,-0.59721699,2.490314126,-0.821278802,0.873342362,0.28911427,0.450789077,0.875954546,-0.427087237,0.679270077,-0.120482226,1.167981943,0.145378631,-0.362604448,-0.208408044,1.07031186,-0.500329371,1.009041277,-0.151424369,0.077780322,0.668092,0.0
-0.29914983,-0.834648372,0.622591469,-0.118000459,0.50842572,0.09795248,2.09327394,0.506367469,-0.776207865,0.629345787,-0.488595496,-0.725505986,0.368838299,-0.362604448,-0.229510277,1.206547314,-0.088329225,0.961269989,-0.135610004,-0.22897701,2.750365,2.3107
1.212523994,1.650297689,-0.597164782,-0.013573611,0.168768856,1.782565748,3.062933679,0.149164734,-0.28708899,0.845684376,2.44270427,0.767546429,-0.525000371,0.685281895,0.951951675,-1.677103124,-1.080178399,-0.970626557,-0.624324901,0.027878185,1.220333,0.7785
-0.899627705,-0.990067884,-0.821783203,-0.27498289,0.66248981,-0.787415338,-0.995784942,0.665719102,-0.920831054,1.154739504,-0.483200926,0.561608165,2.777236937,0.685281895,-0.930253028,1.206547314,0.708754585,0.870203077,5.82768101,-0.028535957,6.56532629,4.9586
-0.454705135,-0.296861538,-0.672782592,3.102466052,-2.053756824,-0.644292904,-0.696971431,-2.049391734,-0.230214702,-1.317701517,-1.187548825,-1.085897948,0.443324855,-0.362604448,-0.786121152,-0.292042677,1.19145127,-0.961354403,-0.043529587,-0.519549941,0.557061,0.0878
-0.442870992,-0.750168447,0.595771359,-0.023154056,0.148591702,-0.52014975,-0.499081688,0.152778821,-0.230214702,0.304837903,-0.853839239,-0.616816346,-0.723631187,-0.362604448,-0.543261284,1.161135496,0.903003589,0.638774269,-0.273348023,0.281951027,1.997461,0.7021
-0.906092159,0.038997673,-0.821783203,-1.764878916,1.202228104,-0.480013242,-0.162669126,1.205413386,-0.878581583,1.278361555,-0.418970479,1.007807738,0.815757634,4.701427213,-0.450478552,0.366428682,0.139025269,1.605215532,-0.214681829,-0.004924303,2.324947,1.4043
-0.658915941,-0.632720748,0.595771359,-0.925631954,1.370646566,-0.606956617,-0.499081688,1.372609678,-0.400837566,1.278361555,-0.371555354,1.213746002,-0.276711852,3.788315175,-0.655712244,0.025840048,0.571943621,1.603545701,-0.273348023,0.183104244,3.590163,1.8677
-0.488522073,0.935995892,-0.757154188,0.360063735,-0.701522851,0.864093089,1.519393687,-0.699532876,0.054156737,-1.317701517,0.107027234,-0.662580405,-0.89743315,-0.362604448,-0.068515848,-0.326101541,0.346455368,-0.9717363,0.286403982,-1.908054357,1.602943,1.0072
-0.132304452,0.985790969,-0.670920085,0.522931296,-0.498049622,-0.538817894,-0.499081688,-0.492703516,-0.230214702,0.304837903,0.296524829,-0.82275461,1.684767451,-0.362604448,-0.274747204,0.275605047,0.267612189,-0.969912931,1.901764861,0.128409024,3.46687639,2.6105
0.451978928,-0.978882388,-0.652295008,-1.046345558,0.046052863,-0.62935839,-0.558448611,0.05021181,1.646636794,0.629345787,-1.066847261,-0.365114023,1.088875005,-0.362604448,-0.217196256,0.74107618,1.336053367,-0.96648314,5.624389896,2.23744791,1.338118,0.774
-0.911033359,-0.859374203,-0.821783203,0.201028352,-0.704245552,-0.757048491,-1.027447301,-0.698529588,-0.400837566,-0.019669981,-1.35603918,0.069644534,0.666784522,0.576946568,-0.926620717,1.161135496,1.327387059,-0.324716973,5.265760906,0.422679557,3.189552,2.3358
-0.582805296,1.703281614,-0.593998519,-0.684204746,-0.497528698,-0.830974339,-1.092750916,-0.492088311,-1.083329019,-0.854118826,2.586314423,1.179422958,-1.518154449,-0.297474282,3.720163255,-1.518161761,-0.569004214,-0.972921033,0.837356059,-0.91540254,3.277464,2.7253
0.667711727,-0.91706781,-0.762927962,0.6264001,-0.424099137,-0.568873605,-0.855283225,-0.419533329,2.329128248,0.629345787,0.958318629,1.865883838,-0.351198407,-0.362604448,-0.7005216,-1.086749491,0.317400757,-0.969414647,-0.767036793,0.953025495,1.30781519,1.0908
-0.559956796,-1.0798462,2.515457979,-2.293719468,2.581518911,0.069763584,1.875595224,2.581107247,-0.315526134,1.116107613,-2.097563462,0.91627962,-0.028423332,-0.362604448,-0.035735467,0.956782315,1.226631249,1.443690443,0.019472803,2.417773729,0.274605,0.0
1.743019877,-0.066773939,-0.661980048,1.035485092,-0.448408961,-0.326934465,-0.558448611,-0.443202872,0.622899614,-0.23600857,0.452232222,-0.502406199,1.933055971,-0.362604448,0.931998399,0.343722773,0.624249024,-0.968273216,0.425799959,1.315937186,3.346256,2.373
-0.361956105,-0.190403097,0.600241377,0.005587278,-0.356485413,-0.181322946,-0.142880151,-0.350973138,0.054156737,-0.23600857,-1.003049319,-0.662580405,-0.00359448,-0.362604448,-0.136927079,1.104370723,0.66738789,0.101243914,-0.157290988,0.153816308,0.559982,0.0
-0.199983011,-0.666604295,0.622591469,-0.783202675,0.843393489,0.791079906,2.09327394,0.840320173,-0.552502333,0.845684376,-0.029117493,0.138290622,0.319180595,-0.362604448,0.199428138,0.332369819,-0.713856772,1.174106652,-0.018277617,0.279103588,1.618095,1.623
-1.010233729,-0.660616558,2.508752952,-0.412267505,0.137166085,-0.523093573,0.529944974,0.142997451,-0.925830991,0.180027178,-1.591174745,-0.090529671,0.443324855,-0.362604448,-0.687286658,1.717430265,0.816347107,0.514531579,0.034777027,0.401637302,2.734414,1.0191
-0.617572319,0.228562381,-0.642609969,1.988739347,-1.36504214,-0.701897461,-0.716760405,-1.358026781,-0.595835124,-0.390536134,-0.606134301,-0.571052288,1.659938599,-0.362604448,-0.811103468,-0.133101315,0.986416848,-0.965261124,-0.050416488,-0.699634135,1.429733,0.947
-0.384098328,1.042454333,-0.38446641,0.45107796,0.180437572,-0.56962033,-0.815705276,0.184455719,-0.912706155,0.304837903,1.08587011,-0.879959684,-0.301540704,-0.362604448,-0.75832909,0.514017091,-0.296972761,0.63960399,-0.530203921,-1.089456557,0.2516415,0.0551
-0.906347981,0.797256504,-0.416687792,0.614903566,0.159531123,-0.531537318,-0.756338354,0.163666972,-1.083329019,-0.019669981,-0.101609107,-0.525288229,0.790928782,-0.362604448,-0.689917859,0.684311408,0.717569213,0.317668129,-0.244397532,-3.284587329,2.680729,1.6877
-0.545856613,-1.257563114,2.477090322,-2.081752127,2.555264301,-0.716165257,-0.716760405,2.555198049,-0.230214702,1.116107613,-2.041546826,1.442566295,-0.723631187,-0.362604448,-0.809637513,0.911370497,1.481544931,1.444188475,0.05518266,2.399468769,3.417586,2.34
-0.607196294,-0.993992619,0.610485169,-0.607561187,1.112530255,-0.486650804,-0.241825023,1.111593487,0.054156737,0.845684376,-0.166355809,1.373920207,-0.028423332,-0.362604448,-0.705120355,0.343722773,0.680042292,1.174791077,-0.258043798,0.301883094,1.716029,0.5576
-0.675508888,-0.806831811,0.614955187,-0.648278078,0.559366957,-0.625624761,-0.222036048,0.563332691,-0.144903271,0.710472758,-0.66592533,0.527285121,0.294351743,-0.362604448,-0.762604792,0.468605273,0.349536115,1.040314801,-0.236362814,0.029891731,3.989305,2.322
-0.830049917,-0.851132259,0.612347677,-0.207098596,0.508814678,-0.420275183,-0.518870662,0.49869751,-0.946830728,0.629345787,-0.618928802,-1.623625638,-0.053252184,-0.362604448,-0.662553367,0.831899816,-0.052843651,0.960542729,-0.295029007,-0.111532388,4.847038,3.3267
-0.495659548,-1.316802085,2.504282934,-2.337789514,2.769920049,-0.678144471,-0.558448611,2.769401566,-0.628334717,1.278361555,-2.329687388,-0.342231994,-0.475342667,-0.362604448,-0.476702857,1.694724356,1.452084773,1.605135868,-0.036387616,2.720884337,3.477344,1.6254
0.120582329,-0.595632001,-0.713385259,0.83190064,-0.516938356,-0.374538231,-0.222036048,-0.512476765,-0.230214702,0.304837903,0.40961699,-0.502406199,1.138532709,-0.362604448,-0.121249505,0.230193229,0.341132917,-0.968897944,-0.102195781,0.092458083,1.393819,0.3863
2.182522578,1.454551523,-0.773730506,0.810344639,-1.204614664,3.042665434,2.330741632,-1.2396397,1.220079636,-1.317701517,1.466590466,-0.044765612,-1.220208225,-0.362604448,1.738680826,-0.893749265,-2.195373427,-0.971615991,-0.445265476,-0.273055353,0.301356,0.0
-0.84149095,0.938285321,0.629110245,-0.329728289,0.280810135,-0.399532801,-0.578237585,0.284570254,-1.083329019,0.485120061,1.003020673,1.333876656,2.18134449,3.788315175,-0.357363266,0.389134591,0.05011192,0.458788034,1.873452046,-0.717011643,1.143869,0.1388
-0.590983403,-0.827436671,-0.710591497,0.788788639,-0.755296182,-0.557486037,-0.578237585,-0.769103722,-0.998017587,0.304837903,0.147715828,-1.806681872,0.145378631,-0.362604448,-0.729681887,0.184781411,0.262118802,-0.969210585,-0.081790148,0.256104423,3.32493834,2.3173
-0.829336843,-0.712392872,0.621846466,-0.93329631,1.070906433,-0.115362172,1.182981124,1.073551283,-0.79895758,1.38653085,0.164969803,0.870515562,1.386821228,0.685281895,-0.510338379,0.332369819,-0.067085374,1.174499777,-0.018277617,0.30440511,3.0562016,2.2694
-1.156571822,0.181733155,0.18397092,-1.854760907,1.570429122,-0.382938896,1.519393687,1.572155613,-1.083329019,1.632370156,-0.09061423,1.502059572,2.156515638,4.701427213,-0.778541499,0.434546409,0.590085759,1.663732459,0.862608029,-0.49863902,6.96444405,5.0626
-1.069248259,-1.086714487,2.515085478,-1.85780923,1.807413075,-0.645537447,-0.162669126,1.809220305,-0.998017587,0.845684376,-2.417333563,-0.937164757,0.294351743,-0.362604448,-0.722698241,1.717430265,1.153673955,1.175556255,0.034777027,2.07778961,3.136514,1.6523
-0.685387417,-0.719261158,0.590556337,-0.122151985,0.424670273,-0.122414582,0.450789077,0.428215332,-0.7041671,0.485120061,-0.3132643,-0.799872581,0.145378631,-0.362604448,-0.47708292,1.081664814,0.062804358,0.817452943,-0.347190905,-0.764035051,1.093084,0.1849
0.146456164,-0.644568542,-0.726609063,0.601969966,-0.481871434,-0.444077066,-0.499081688,-0.476718538,0.196342456,0.304837903,0.712679199,0.012439461,1.138532709,-0.362604448,-0.359833672,0.230193229,0.529778067,-0.969618185,-0.102195781,0.649661058,1.245641,0.4918
0.052266942,-0.940763398,-0.673341345,1.780364673,-1.185045255,-0.289598178,-0.578237585,-1.197883098,0.708211046,-1.317701517,0.049505816,-1.715153755,-0.078081036,-0.362604448,-0.255934115,-0.235277905,0.347892833,-0.966317188,-0.107297189,0.159637286,2.286209,1.3563
-1.212889384,1.181537135,-0.460456722,-0.626722077,1.208864686,-0.791771238,-1.009637224,1.211345994,-1.083329019,1.116107613,0.027674479,-1.291836212,0.691613374,-0.362604448,-0.950735676,0.650252544,0.202648128,1.442813089,-0.243249715,-1.262255377,4.87243521,3.6643
0.373238379,-1.06954377,-0.681722629,-2.199656919,-0.103501175,-0.681629191,-0.222036048,-0.099262088,2.329128248,1.042355821,-0.115260938,1.167981943,2.255831046,-0.362604448,-0.622128549,-0.723454948,1.149728972,-0.96847748,2.8413167,1.897779745,2.3114,1.4331
-0.96626093,-0.831443171,2.490314126,-1.188774837,1.035873276,-0.455122384,0.450789077,1.038709148,-0.89374806,0.485120061,-1.94162764,-0.142014237,0.145378631,-0.362604448,-0.707020667,1.717430265,0.889257399,0.817533638,0.034777027,1.251951182,2.555918,1.3095
-0.596193683,-0.907452209,0.617376447,-0.069140191,0.509495353,-0.498183568,-0.241825023,0.505269375,-0.673834147,0.629345787,-0.760338811,-0.502406199,0.269522891,-0.362604448,-0.497454264,1.206547314,0.325640385,0.961375157,-0.177696621,-0.129398029,4.184788,2.7269
-0.600744113,-0.698656299,0.610485169,-0.446062261,0.580438365,-0.301865815,0.391422154,0.583465644,-0.254589397,0.536629249,-0.392724831,-0.176337281,0.195036335,-0.362604448,-0.428489228,1.104370723,0.357524722,0.868025892,-0.204479013,0.259252876,2.256488,1.2511
-0.617008251,-0.332920042,0.609926417,-0.540498074,0.852361114,0.802488216,1.519393687,0.855351112,-0.230214702,0.304837903,-0.076872499,0.962043679,0.691613374,-0.362604448,-0.142628015,0.434546409,0.788904104,0.637335427,0.862608029,-1.249808004,4.328288,2.917
0.052266942,0.819235021,-0.620446128,1.01153398,-0.756463054,-0.365515295,-0.499081688,-0.75056339,0.054156737,-0.23600857,0.452923436,-0.593934317,0.76609993,-0.362604448,-0.268048604,-0.337454495,0.420078986,-0.969606956,-0.518598218,-1.202215109,0.037526,0.09675
-0.87666543,-0.782660726,0.614955187,-0.539761117,0.556155255,-0.351538121,-0.222036048,0.56080119,-0.890831429,0.679270077,-0.912146187,-1.143103021,0.294351743,-0.362604448,-0.447847351,1.104370723,0.00839509,1.009346781,-0.210855773,0.039668457,4.164111,2.5243
-1.12202146,-0.17323238,2.294192072,-2.020676792,2.484036516,-0.830974339,-1.092750916,2.484112508,-1.083329019,1.927377323,-0.660409447,1.762914706,2.156515638,2.740428833,-0.950735676,0.343722773,0.698451249,1.443891427,0.166903497,1.234175032,6.953223,5.6193
-1.077029697,0.603570824,-0.652295008,-0.71294608,0.256089745,-0.775716635,-0.946312507,0.26013704,-1.083329019,0.629345787,-1.017420296,-1.783799843,-0.152567592,-0.362604448,-0.931067447,-0.12174836,1.101362202,0.965919238,-0.132676694,-1.084214017,4.438697,3.5765
-0.885108255,-1.071604256,2.521790505,-1.031974891,1.348427387,-0.734273356,-0.696971431,1.350164827,-0.912706155,0.629345787,-2.185531136,-1.600743608,0.617126818,-0.362604448,-0.583025311,1.899077537,1.064974044,0.963091274,0.13680519,1.837023254,4.203336,3.9184
-0.849260166,-0.64714415,2.490314126,-0.875813641,0.676439019,-0.293331807,0.450789077,0.67988027,-0.79895758,0.304837903,-1.582376777,-0.142014237,0.145378631,-0.362604448,-0.593001949,1.717430265,0.596507106,0.638466735,0.034777027,0.833052348,2.610338,1.5496
-0.155005747,-1.254987506,-0.687310152,2.247411356,-1.443944883,-0.532284044,-0.776127328,-1.436714408,0.622899614,-1.317701517,-0.317880717,-0.914282728,-0.078081036,-0.362604448,-0.420548639,-0.235277905,1.080281538,-0.963733792,-0.107297189,0.331301198,0.6069345,0.30325
-0.910765399,-0.834304957,0.622032716,-0.859047863,1.030106445,-0.755679494,-0.696971431,1.032622832,-0.941143299,1.38653085,-0.111434246,-0.347952501,1.386821228,0.685281895,-0.622931863,1.104370723,0.21878638,1.174685485,-0.078729303,0.338330303,3.11181822,2.7338
-1.190380402,-0.245349389,-0.821783203,-0.952457199,0.507107588,-0.790734119,-1.009637224,0.510887197,-1.083329019,0.845684376,-1.198407813,-1.000090338,0.269522891,4.701427213,-0.950070567,1.286017995,0.987561278,1.177119323,-0.182542958,-0.08689798,4.457967,2.8641
0.785288452,-0.726129445,-0.75994795,0.35048329,-0.182265006,-0.191279289,-0.222036048,-0.17841552,2.329128248,0.845684376,0.358492497,1.042130782,-1.319523633,-0.362604448,0.123035597,-1.291102671,0.1364355,-0.970710943,-0.7083706,0.791902798,1.274697,0.0085
-0.975627942,-0.279690821,-0.819920695,-0.559658963,0.013153568,-0.789904424,-1.027447301,0.017604595,-1.083329019,0.845684376,-0.282421786,0.023880476,1.436478932,3.281460612,-0.917955295,0.184781411,0.953367807,0.104657128,-0.004503815,0.186618796,4.2712557,3.1546
-1.105963054,-0.979765454,2.3984925,-0.27772016,0.679900275,-0.81177282,-1.027447301,0.683194658,-1.083329019,1.00021194,-0.979041141,-0.461218547,1.659938599,-0.362604448,-0.951835142,1.899077537,0.934299146,0.870709224,0.166903497,0.524287774,6.134327,4.5091
